time,norm,mean_x,mean_y,mean_z,mean_r,kinetic_energy,potential_energy,total_energy,captured_probability,reflected_probability,transmitted_probability
1.99,0.8496522631907443,-21.817149487067606,1.7145220732111458e-14,1.7838772263689875e-14,22.11715729867437,0.2937083589285181,-0.039067429162154006,0.2546409297663641,3.662545454887667e-07,0.6370980083662405,0.2125538885699583
2.0,0.8491775531706163,-21.809262751126525,1.7241210952728344e-14,1.789792022195041e-14,22.10907728746974,0.2935175537134087,-0.039035926729752715,0.254481626983656,3.7031631733040265e-07,0.6373869787467399,0.21179020410755917
2.0100000000000002,0.8487023031795705,-21.80135337242668,1.732837642378699e-14,1.8039511542891406e-14,22.100974716532843,0.29332616986664356,-0.03900442332800674,0.2543217465386368,3.7437495118889824e-07,0.6376739701674963,0.211027958637123
2.02,0.8482265045304282,-21.793421076437834,1.7322045744406097e-14,1.8105483905645382e-14,22.092849308278538,0.29313420694409026,-0.038972918630261436,0.25416128831382884,3.7842973355743526e-07,0.6379589694513054,0.2102671566493894
2.0300000000000002,0.8477501487114906,-21.78546559389045,1.747779641343255e-14,1.823876292812602e-14,22.084700790432805,0.2929416645733061,-0.03894141231654463,0.2540002522567615,3.824799513885948e-07,0.6382419635719476,0.20950780265959157
2.04,0.8472732273840726,-21.77748666070276,1.7599552369978425e-14,1.838636703365869e-14,22.07652889595905,0.29274854245246407,-0.03890990407347172,0.25383863837899234,3.8652489233905173e-07,0.6385229396521971,0.2087499012069834
2.05,0.8467957323800862,-21.76948401790927,1.7704068342604976e-14,1.8413347411847783e-14,22.068333362985953,0.2925548403492908,-0.03887839359415265,0.2536764467551382,3.9056384501388917e-07,0.6388018849618828,0.20799345685435866
2.06,0.8463176556996658,-21.761457411590584,1.7681957164819582e-14,1.841751180257047e-14,22.060113934736563,0.29236055810001843,-0.03884688057810052,0.2535136775219179,3.945960992105295e-07,0.6390787869160044,0.20723847418756206
2.07,0.8458389895088381,-21.753406592804524,1.7889869067791805e-14,1.8577487670390127e-14,22.051870359458718,0.29216569560834793,-0.03881536473114202,0.25335033087720593,3.986209461620764e-07,0.6393536330728989,0.20648495781499318
2.08,0.8453597261372381,-21.745331317518577,1.7893323162926442e-14,1.8678785328357833e-14,22.043602390356895,0.29197025284442524,-0.03878384576532928,0.25318640707909595,4.026376787801353e-07,0.6396264111324562,0.20573291236710314
